UF,Municipio,ibgeID
BA,Barra do Choca,2902906
BA,Barra do Mendes,2903003
BA,Barra do Rocha,2903102
BA,Barreiras,2903201
BA,Barro Alto,2903235
BA,Barrocas,2903276
BA,Barro Preto,2903300
BA,Belmonte,2903409
BA,Belo Campo,2903508
BA,Biritinga,2903607
BA,Boa Nova,2903706
BA,Boa Vista do Tupim,2903805
BA,Bom Jesus da Lapa,2903904
BA,Bom Jesus da Serra,2903953
BA,Boninal,2904001
BA,Bonito,2904050
BA,Boquira,2904100
BA,Botupora,2904209
BA,Brejoes,2904308
BA,Brejolandia,2904407
BA,Brotas de Macaubas,2904506
BA,Brumado,2904605
BA,Buerarema,2904704
BA,Buritirama,2904753
BA,Caatiba,2904803
BA,Cabaceiras do Paraguacu,2904852
BA,Cachoeira,2904902
BA,Cacule,2905008
BA,Caem,2905107
BA,Caetanos,2905156
BA,Caetite,2905206
BA,Cafarnaum,2905305
BA,Cairu,2905404
BA,Caldeirao Grande,2905503
BA,Camacan,2905602
BA,Camacari,2905701
BA,Camamu,2905800
BA,Campo Alegre de Lourdes,2905909
BA,Campo Formoso,2906006
BA,Canapolis,2906105
BA,Canarana,2906204
BA,Canavieiras,2906303
BA,Candeal,2906402
BA,Candeias,2906501
BA,Candiba,2906600
BA,Candido Sales,2906709
BA,Cansancao,2906808
BA,Canudos,2906824
BA,Capela do Alto Alegre,2906857
BA,Capim Grosso,2906873
BA,Caraibas,2906899
BA,Caravelas,2906907
BA,Cardeal da Silva,2907004
BA,Carinhanha,2907103
BA,Casa Nova,2907202
BA,Castro Alves,2907301
BA,Catolandia,2907400
BA,Catu,2907509
BA,Caturama,2907558
BA,Central,2907608
BA,Chorrocho,2907707
BA,Cicero Dantas,2907806
BA,Cipo,2907905
BA,Coaraci,2908002
BA,Cocos,2908101
BA,Conceicao da Feira,2908200
BA,Conceicao do Almeida,2908309
BA,Conceicao do Coite,2908408
BA,Conceicao do Jacuipe,2908507
BA,Conde,2908606
BA,Condeuba,2908705
BA,Contendas do Sincora,2908804
BA,Coracao de Maria,2908903
BA,Cordeiros,2909000
BA,Coribe,2909109
BA,Coronel Joao Sa,2909208
BA,Correntina,2909307
BA,Cotegipe,2909406
BA,Cravolandia,2909505
BA,Crisopolis,2909604
BA,Cristopolis,2909703
BA,Cruz das Almas,2909802
BA,Curaca,2909901
BA,Dario Meira,2910008
BA,Dias d Avila,2910057
BA,Dom Basilio,2910107
BA,Dom Macedo Costa,2910206
BA,Elisio Medrado,2910305
BA,Encruzilhada,2910404
BA,Entre Rios,2910503
BA,Esplanada,2910602
BA,Euclides da Cunha,2910701
BA,Eunapolis,2910727
BA,Fatima,2910750
BA,Feira da Mata,2910776
BA,Feira de Santana,2910800
BA,Filadelfia,2910859
BA,Firmino Alves,2910909
BA,Floresta Azul,2911006
BA,Formosa do Rio Preto,2911105
BA,Gandu,2911204
BA,Gaviao,2911253
BA,Gentio do Ouro,2911303
BA,Gloria,2911402
BA,Gongogi,2911501
BA,Governador Mangabeira,2911600
BA,Guajeru,2911659
BA,Guanambi,2911709
BA,Guaratinga,2911808
BA,Heliopolis,2911857
BA,Iacu,2911907
BA,Ibiassuce,2912004
BA,Ibicarai,2912103
BA,Ibicoara,2912202
BA,Ibicui,2912301
BA,Ibipeba,2912400
BA,Ibipitanga,2912509
BA,Ibiquera,2912608
BA,Ibirapitanga,2912707
BA,Ibirapua,2912806
BA,Ibirataia,2912905
BA,Ibitiara,2913002
BA,Ibitita,2913101
BA,Ibotirama,2913200
BA,Ichu,2913309
BA,Igapora,2913408
BA,Igrapiuna,2913457
BA,Iguai,2913507
BA,Ilheus,2913606
BA,Inhambupe,2913705
BA,Ipecaeta,2913804
BA,Ipiau,2913903
BA,Ipira,2914000
BA,Ipupiara,2914109
BA,Irajuba,2914208
BA,Iramaia,2914307
BA,Iraquara,2914406
BA,Irara,2914505
BA,Irece,2914604
BA,Itabela,2914653
BA,Itaberaba,2914703
BA,Itabuna,2914802
BA,Itacare,2914901
BA,Itaete,2915007
BA,Itagi,2915106
BA,Itagiba,2915205
BA,Itagimirim,2915304
BA,Itaguacu da Bahia,2915353
BA,Itaju do Colonia,2915403
BA,Itajuipe,2915502
BA,Itamaraju,2915601
BA,Itamari,2915700
BA,Itambe,2915809
BA,Itanagra,2915908
BA,Itanhem,2916005
BA,Itaparica,2916104
BA,Itape,2916203
BA,Itapebi,2916302
BA,Itapetinga,2916401
BA,Itapicuru,2916500
BA,Itapitanga,2916609
BA,Itaquara,2916708
BA,Itarantim,2916807
BA,Itatim,2916856
BA,Itirucu,2916906
BA,Itiuba,2917003
BA,Itororo,2917102
BA,Ituacu,2917201
BA,Itubera,2917300
BA,Iuiu,2917334
BA,Jaborandi,2917359
BA,Jacaraci,2917409
BA,Jacobina,2917508
BA,Jaguaquara,2917607
BA,Jaguarari,2917706
BA,Jaguaripe,2917805
BA,Jandaira,2917904
BA,Jequie,2918001
BA,Jeremoabo,2918100
BA,Jiquirica,2918209
BA,Jitauna,2918308
BA,Joao Dourado,2918357
BA,Juazeiro,2918407
BA,Jucurucu,2918456
BA,Jussara,2918506
BA,Jussari,2918555
BA,Jussiape,2918605
BA,Lafaiete Coutinho,2918704
BA,Lagoa Real,2918753
BA,Laje,2918803
BA,Lajedao,2918902
BA,Lajedinho,2919009
BA,Lajedo do Tabocal,2919058
BA,Lamarao,2919108
BA,Lapao,2919157
BA,Lauro de Freitas,2919207
BA,Lencois,2919306
BA,Licinio de Almeida,2919405
BA,Livramento de Nossa Senhora,2919504
BA,Luis Eduardo Magalhaes,2919553
BA,Macajuba,2919603
BA,Macarani,2919702
BA,Macaubas,2919801
BA,Macurure,2919900
BA,Madre de Deus,2919926
BA,Maetinga,2919959
BA,Maiquinique,2920007
BA,Mairi,2920106
BA,Malhada,2920205
BA,Malhada de Pedras,2920304
BA,Manoel Vitorino,2920403
BA,Mansidao,2920452
BA,Maracas,2920502
BA,Maragogipe,2920601
BA,Marau,2920700
BA,Marcionilio Souza,2920809
BA,Mascote,2920908
BA,Mata de Sao Joao,2921005
BA,Matina,2921054
BA,Medeiros Neto,2921104
BA,Miguel Calmon,2921203
BA,Milagres,2921302
BA,Mirangaba,2921401
BA,Mirante,2921450
BA,Monte Santo,2921500
BA,Morpara,2921609
BA,Morro do Chapeu,2921708
BA,Mortugaba,2921807
BA,Mucuge,2921906
BA,Mucuri,2922003
BA,Mulungu do Morro,2922052
BA,Mundo Novo,2922102
BA,Muniz Ferreira,2922201
BA,Muquem de Sao Francisco,2922250
BA,Muritiba,2922300
BA,Mutuipe,2922409
BA,Nazare,2922508
BA,Nilo Pecanha,2922607
BA,Nordestina,2922656
BA,Nova Canaa,2922706
BA,Nova Fatima,2922730
BA,Nova Ibia,2922755
BA,Nova Itarana,2922805
BA,Nova Redencao,2922854
BA,Nova Soure,2922904
BA,Nova Vicosa,2923001
BA,Novo Horizonte,2923035
BA,Novo Triunfo,2923050
BA,Olindina,2923100
BA,Oliveira dos Brejinhos,2923209
BA,Ouricangas,2923308
BA,Ourolandia,2923357
BA,Palmas de Monte Alto,2923407
BA,Palmeiras,2923506
BA,Paramirim,2923605
BA,Paratinga,2923704
BA,Paripiranga,2923803
BA,Pau Brasil,2923902
BA,Paulo Afonso,2924009
BA,Pe de Serra,2924058
BA,Pedrao,2924108
BA,Pedro Alexandre,2924207
BA,Piata,2924306
BA,Pilao Arcado,2924405
BA,Pindai,2924504
BA,Pindobacu,2924603
BA,Pintadas,2924652
BA,Pirai do Norte,2924678
BA,Piripa,2924702
BA,Piritiba,2924801
BA,Planaltino,2924900
BA,Planalto,2925006
BA,Pocoes,2925105
BA,Pojuca,2925204
BA,Ponto Novo,2925253
BA,Porto Seguro,2925303
BA,Potiragua,2925402
BA,Prado,2925501
BA,Presidente Dutra,2925600
BA,Presidente Janio Quadros,2925709
BA,Presidente Tancredo Neves,2925758
BA,Queimadas,2925808
BA,Quijingue,2925907
BA,Quixabeira,2925931
BA,Rafael Jambeiro,2925956
BA,Remanso,2926004
BA,Retirolandia,2926103
BA,Riachao das Neves,2926202
BA,Riachao do Jacuipe,2926301
BA,Riacho de Santana,2926400
BA,Ribeira do Amparo,2926509
BA,Ribeira do Pombal,2926608
BA,Ribeirao do Largo,2926657
BA,Rio de Contas,2926707
BA,Rio do Antonio,2926806
BA,Rio do Pires,2926905
BA,Rio Real,2927002
BA,Rodelas,2927101
BA,Ruy Barbosa,2927200
BA,Salinas da Margarida,2927309
BA,Salvador,2927408
BA,Santa Barbara,2927507
BA,Santa Brigida,2927606
BA,Santa Cruz Cabralia,2927705
BA,Santa Cruz da Vitoria,2927804
BA,Santa Ines,2927903
BA,Santaluz,2928000
BA,Santa Luzia,2928059
BA,Santa Maria da Vitoria,2928109
BA,Santana,2928208
BA,Santanopolis,2928307
BA,Santa Rita de Cassia,2928406
BA,Santa Teresinha,2928505
BA,Santo Amaro,2928604
BA,Santo Antonio de Jesus,2928703
BA,Santo Estevao,2928802
BA,Sao Desiderio,2928901
BA,Sao Domingos,2928950
BA,Sao Felix,2929008
BA,Sao Felix do Coribe,2929057
BA,Sao Felipe,2929107
BA,Sao Francisco do Conde,2929206
BA,Sao Gabriel,2929255
BA,Sao Goncalo dos Campos,2929305
BA,Sao Jose da Vitoria,2929354
BA,Sao Jose do Jacuipe,2929370
BA,Sao Miguel das Matas,2929404
BA,Sao Sebastiao do Passe,2929503
BA,Sapeacu,2929602
BA,Satiro Dias,2929701
BA,Saubara,2929750
BA,Saude,2929800
BA,Seabra,2929909
BA,Sebastiao Laranjeiras,2930006
BA,Senhor do Bonfim,2930105
BA,Serra do Ramalho,2930154
BA,Sento Se,2930204
BA,Serra Dourada,2930303
BA,Serra Preta,2930402
BA,Serrinha,2930501
BA,Serrolandia,2930600
BA,Simoes Filho,2930709
BA,Sitio do Mato,2930758
BA,Sitio do Quinto,2930766
BA,Sobradinho,2930774
BA,Souto Soares,2930808
BA,Tabocas do Brejo Velho,2930907
BA,Tanhacu,2931004
BA,Tanque Novo,2931053
BA,Tanquinho,2931103
BA,Taperoa,2931202
BA,Tapiramuta,2931301
BA,Teixeira de Freitas,2931350
BA,Teodoro Sampaio,2931400
BA,Teofilandia,2931509
BA,Teolandia,2931608
BA,Terra Nova,2931707
BA,Tremedal,2931806
BA,Tucano,2931905
BA,Uaua,2932002
BA,Ubaira,2932101
BA,Ubaitaba,2932200
BA,Ubata,2932309
BA,Uibai,2932408
BA,Umburanas,2932457
BA,Una,2932507
BA,Urandi,2932606
BA,Urucuca,2932705
BA,Utinga,2932804
BA,Valenca,2932903
BA,Valente,2933000
BA,Varzea da Roca,2933059
BA,Varzea do Poco,2933109
BA,Varzea Nova,2933158
BA,Varzedo,2933174
BA,Vera Cruz,2933208
BA,Vereda,2933257
BA,Vitoria da Conquista,2933307
BA,Wagner,2933406
BA,Wanderley,2933455
BA,Wenceslau Guimaraes,2933505
BA,Xique-Xique,2933604
MG,Abadia dos Dourados,3100104
MG,Abaete,3100203
MG,Abre Campo,3100302
MG,Acaiaca,3100401
MG,Acucena,3100500
MG,Agua Boa,3100609
MG,Agua Comprida,3100708
MG,Aguanil,3100807
MG,Aguas Formosas,3100906
MG,Aguas Vermelhas,3101003
MG,Aimores,3101102
MG,Aiuruoca,3101201
MG,Alagoa,3101300
MG,Albertina,3101409
MG,Alem Paraiba,3101508
MG,Alfenas,3101607
MG,Alfredo Vasconcelos,3101631
MG,Almenara,3101706
MG,Alpercata,3101805
MG,Alpinopolis,3101904
MG,Alterosa,3102001
MG,Alto Caparao,3102050
MG,Alto Rio Doce,3102100
MG,Alvarenga,3102209
MG,Alvinopolis,3102308
MG,Alvorada de Minas,3102407
MG,Amparo do Serra,3102506
MG,Andradas,3102605
MG,Cachoeira de Pajeu,3102704
MG,Andrelandia,3102803
MG,Angelandia,3102852
MG,Antonio Carlos,3102902
MG,Antonio Dias,3103009
MG,Antonio Prado de Minas,3103108
MG,Aracai,3103207
MG,Aracitaba,3103306
MG,Aracuai,3103405
MG,Araguari,3103504
MG,Arantina,3103603
MG,Araponga,3103702
MG,Arapora,3103751
MG,Arapua,3103801
MG,Araujos,3103900
MG,Araxa,3104007
MG,Arceburgo,3104106
MG,Arcos,3104205
MG,Areado,3104304
MG,Argirita,3104403
MG,Aricanduva,3104452
MG,Arinos,3104502
MG,Astolfo Dutra,3104601
MG,Ataleia,3104700
MG,Augusto de Lima,3104809
MG,Baependi,3104908
MG,Baldim,3105004
MG,Bambui,3105103
MG,Bandeira,3105202
MG,Bandeira do Sul,3105301
MG,Barao de Cocais,3105400
MG,Barao de Monte Alto,3105509
MG,Barbacena,3105608
MG,Barra Longa,3105707
MG,Barroso,3105905
MG,Bela Vista de Minas,3106002
MG,Belmiro Braga,3106101
MG,Belo Horizonte,3106200
MG,Belo Oriente,3106309
MG,Belo Vale,3106408
MG,Berilo,3106507
MG,Bertopolis,3106606
MG,Berizal,3106655
MG,Betim,3106705
MG,Bias Fortes,3106804
MG,Bicas,3106903
MG,Biquinhas,3107000
MG,Boa Esperanca,3107109
MG,Bocaina de Minas,3107208
MG,Bocaiuva,3107307
MG,Bom Despacho,3107406
MG,Bom Jardim de Minas,3107505
MG,Bom Jesus da Penha,3107604
MG,Bom Jesus do Amparo,3107703
MG,Bom Jesus do Galho,3107802
MG,Bom Repouso,3107901
MG,Bom Sucesso,3108008
MG,Bonfim,3108107
MG,Bonfinopolis de Minas,3108206
MG,Bonito de Minas,3108255
MG,Borda da Mata,3108305
MG,Botelhos,3108404
MG,Botumirim,3108503
MG,Brasilandia de Minas,3108552
MG,Brasilia de Minas,3108602
MG,Bras Pires,3108701
MG,Braunas,3108800
MG,Brazopolis,3108909
MG,Brumadinho,3109006
MG,Bueno Brandao,3109105
MG,Buenopolis,3109204
MG,Bugre,3109253
MG,Buritis,3109303
MG,Buritizeiro,3109402
MG,Cabeceira Grande,3109451
MG,Cabo Verde,3109501
MG,Cachoeira da Prata,3109600
MG,Cachoeira de Minas,3109709
MG,Cachoeira Dourada,3109808
MG,Caetanopolis,3109907
MG,Caete,3110004
MG,Caiana,3110103
MG,Cajuri,3110202
MG,Caldas,3110301
MG,Camacho,3110400
MG,Camanducaia,3110509
MG,Cambui,3110608
MG,Cambuquira,3110707
MG,Campanario,3110806
MG,Campanha,3110905
MG,Campestre,3111002
MG,Campina Verde,3111101
MG,Campo Azul,3111150
MG,Campo Belo,3111200
MG,Campo do Meio,3111309
MG,Campo Florido,3111408
MG,Campos Altos,3111507
MG,Campos Gerais,3111606
MG,Canaa,3111705
MG,Canapolis,3111804
MG,Cana Verde,3111903
MG,Candeias,3112000
MG,Cantagalo,3112059
MG,Caparao,3112109
MG,Capela Nova,3112208
MG,Capelinha,3112307
MG,Capetinga,3112406
MG,Capim Branco,3112505
MG,Capinopolis,3112604
MG,Capitao Andrade,3112653
MG,Capitao Eneas,3112703
MG,Capitolio,3112802
MG,Caputira,3112901
MG,Carai,3113008
MG,Caranaiba,3113107
MG,Carandai,3113206
MG,Carangola,3113305
MG,Caratinga,3113404
MG,Carbonita,3113503
MG,Careacu,3113602
MG,Carlos Chagas,3113701
MG,Carmesia,3113800
MG,Carmo da Cachoeira,3113909
MG,Carmo da Mata,3114006
MG,Carmo de Minas,3114105
MG,Carmo do Cajuru,3114204
MG,Carmo do Paranaiba,3114303
MG,Carmo do Rio Claro,3114402
MG,Carmopolis de Minas,3114501
MG,Carneirinho,3114550
MG,Carrancas,3114600
MG,Carvalhopolis,3114709
MG,Carvalhos,3114808
MG,Casa Grande,3114907
MG,Cascalho Rico,3115003
MG,Cassia,3115102
MG,Conceicao da Barra de Minas,3115201
MG,Cataguases,3115300
MG,Catas Altas,3115359
MG,Catas Altas da Noruega,3115409
MG,Catuji,3115458
MG,Catuti,3115474
MG,Caxambu,3115508
MG,Cedro do Abaete,3115607
MG,Central de Minas,3115706
MG,Centralina,3115805
MG,Chacara,3115904
MG,Chale,3116001
MG,Chapada do Norte,3116100
MG,Chapada Gaucha,3116159
MG,Chiador,3116209
MG,Cipotanea,3116308
MG,Claraval,3116407
MG,Claro dos Pocoes,3116506
MG,Claudio,3116605
MG,Coimbra,3116704
MG,Coluna,3116803
MG,Comendador Gomes,3116902
MG,Comercinho,3117009
MG,Conceicao da Aparecida,3117108
MG,Conceicao das Pedras,3117207
MG,Conceicao das Alagoas,3117306
MG,Conceicao de Ipanema,3117405
MG,Conceicao do Mato Dentro,3117504
MG,Conceicao do Para,3117603
MG,Conceicao do Rio Verde,3117702
MG,Conceicao dos Ouros,3117801
MG,Conego Marinho,3117836
MG,Confins,3117876
MG,Congonhal,3117900
MG,Congonhas,3118007
MG,Congonhas do Norte,3118106
MG,Conquista,3118205
MG,Conselheiro Lafaiete,3118304
MG,Conselheiro Pena,3118403
MG,Consolacao,3118502
MG,Contagem,3118601
MG,Coqueiral,3118700
MG,Coracao de Jesus,3118809
MG,Cordisburgo,3118908
MG,Cordislandia,3119005
MG,Corinto,3119104
MG,Coroaci,3119203
MG,Coromandel,3119302
MG,Coronel Fabriciano,3119401
MG,Coronel Murta,3119500
MG,Coronel Pacheco,3119609
MG,Coronel Xavier Chaves,3119708
MG,Corrego Danta,3119807
MG,Corrego do Bom Jesus,3119906
MG,Corrego Fundo,3119955
MG,Corrego Novo,3120003
MG,Couto de Magalhaes de Minas,3120102
MG,Crisolita,3120151
MG,Cristais,3120201
MG,Cristalia,3120300
MG,Cristiano Otoni,3120409
MG,Cristina,3120508
MG,Crucilandia,3120607
MG,Cruzeiro da Fortaleza,3120706
MG,Cruzilia,3120805
MG,Cuparaque,3120839
MG,Curral de Dentro,3120870
MG,Curvelo,3120904
MG,Datas,3121001
MG,Delfim Moreira,3121100
MG,Delfinopolis,3121209
MG,Delta,3121258
MG,Descoberto,3121308
MG,Desterro de Entre Rios,3121407
MG,Desterro do Melo,3121506
MG,Diamantina,3121605
MG,Diogo de Vasconcelos,3121704
MG,Dionisio,3121803
MG,Divinesia,3121902
MG,Divino,3122009
MG,Divino das Laranjeiras,3122108
MG,Divinolandia de Minas,3122207
MG,Divinopolis,3122306
MG,Divisa Alegre,3122355
MG,Divisa Nova,3122405
MG,Divisopolis,3122454
MG,Dom Bosco,3122470
MG,Dom Cavati,3122504
MG,Dom Joaquim,3122603
MG,Dom Silverio,3122702
MG,Dom Vicoso,3122801
MG,Dona Eusebia,3122900
MG,Dores de Campos,3123007
MG,Dores de Guanhaes,3123106
MG,Dores do Indaia,3123205
MG,Dores do Turvo,3123304
MG,Doresopolis,3123403
MG,Douradoquara,3123502
MG,Durande,3123528
MG,Eloi Mendes,3123601
MG,Engenheiro Caldas,3123700
MG,Engenheiro Navarro,3123809
MG,Entre Folhas,3123858
MG,Entre Rios de Minas,3123908
MG,Ervalia,3124005
MG,Esmeraldas,3124104
MG,Espera Feliz,3124203
MG,Espinosa,3124302
MG,Espirito Santo do Dourado,3124401
MG,Estiva,3124500
MG,Estrela Dalva,3124609
MG,Estrela do Indaia,3124708
MG,Estrela do Sul,3124807
MG,Eugenopolis,3124906
MG,Ewbank da Camara,3125002
MG,Extrema,3125101
MG,Fama,3125200
MG,Faria Lemos,3125309
MG,Felicio dos Santos,3125408
MG,Sao Goncalo do Rio Preto,3125507
MG,Felisburgo,3125606
MG,Felixlandia,3125705
MG,Fernandes Tourinho,3125804
MG,Ferros,3125903
MG,Fervedouro,3125952
MG,Florestal,3126000
MG,Formiga,3126109
MG,Formoso,3126208
MG,Fortaleza de Minas,3126307
MG,Fortuna de Minas,3126406
MG,Francisco Badaro,3126505
MG,Francisco Dumont,3126604
MG,Francisco Sa,3126703
MG,Franciscopolis,3126752
MG,Frei Gaspar,3126802
MG,Frei Inocencio,3126901
MG,Frei Lagonegro,3126950
MG,Fronteira,3127008
MG,Fronteira dos Vales,3127057
MG,Fruta de Leite,3127073
MG,Frutal,3127107
MG,Funilandia,3127206
MG,Galileia,3127305
MG,Gameleiras,3127339
MG,Glaucilandia,3127354
MG,Goiabeira,3127370
MG,Goiana,3127388
MG,Goncalves,3127404
MG,Gonzaga,3127503
MG,Gouveia,3127602
MG,Governador Valadares,3127701
MG,Grao Mogol,3127800
MG,Grupiara,3127909
MG,Guanhaes,3128006
MG,Guape,3128105
MG,Guaraciaba,3128204
MG,Guaraciama,3128253
MG,Guaranesia,3128303
MG,Guarani,3128402
MG,Guarara,3128501
MG,Guarda-Mor,3128600
MG,Guaxupe,3128709
MG,Guidoval,3128808
MG,Guimarania,3128907
MG,Guiricema,3129004
MG,Gurinhata,3129103
MG,Heliodora,3129202
MG,Iapu,3129301
MG,Ibertioga,3129400
MG,Ibia,3129509
MG,Ibiai,3129608
MG,Ibiracatu,3129657
MG,Ibiraci,3129707
MG,Ibirite,3129806
MG,Ibitiura de Minas,3129905
MG,Ibituruna,3130002
MG,Icarai de Minas,3130051
MG,Igarape,3130101
MG,Igaratinga,3130200
MG,Iguatama,3130309
MG,Ijaci,3130408
MG,Ilicinea,3130507
MG,Imbe de Minas,3130556
MG,Inconfidentes,3130606
MG,Indaiabira,3130655
MG,Indianopolis,3130705
MG,Ingai,3130804
MG,Inhapim,3130903
MG,Inhauma,3131000
MG,Inimutaba,3131109
MG,Ipaba,3131158
MG,Ipanema,3131208
MG,Ipatinga,3131307
MG,Ipiacu,3131406
MG,Ipuiuna,3131505
MG,Irai de Minas,3131604
MG,Itabira,3131703
MG,Itabirinha,3131802
MG,Itabirito,3131901
MG,Itacambira,3132008
MG,Itacarambi,3132107
MG,Itaguara,3132206
MG,Itaipe,3132305
MG,Itajuba,3132404
MG,Itamarandiba,3132503
MG,Itamarati de Minas,3132602
MG,Itambacuri,3132701
MG,Itambe do Mato Dentro,3132800
MG,Itamogi,3132909
MG,Itamonte,3133006
MG,Itanhandu,3133105
MG,Itanhomi,3133204
MG,Itaobim,3133303
MG,Itapagipe,3133402
MG,Itapecerica,3133501
MG,Itapeva,3133600
MG,Itatiaiucu,3133709
MG,Itau de Minas,3133758
MG,Itauna,3133808
MG,Itaverava,3133907
MG,Itinga,3134004
MG,Itueta,3134103
MG,Ituiutaba,3134202
MG,Itumirim,3134301
MG,Iturama,3134400
MG,Itutinga,3134509
MG,Jaboticatubas,3134608
MG,Jacinto,3134707
MG,Jacui,3134806
MG,Jacutinga,3134905
MG,Jaguaracu,3135001
MG,Jaiba,3135050
MG,Jampruca,3135076
MG,Janauba,3135100
MG,Januaria,3135209
MG,Japaraiba,3135308
MG,Japonvar,3135357
MG,Jeceaba,3135407
MG,Jenipapo de Minas,3135456
MG,Jequeri,3135506
MG,Jequitai,3135605
MG,Jequitiba,3135704
MG,Jequitinhonha,3135803
MG,Jesuania,3135902
MG,Joaima,3136009
MG,Joanesia,3136108
MG,Joao Monlevade,3136207
MG,Joao Pinheiro,3136306
MG,Joaquim Felicio,3136405
MG,Jordania,3136504
MG,Jose Goncalves de Minas,3136520
MG,Jose Raydan,3136553
MG,Josenopolis,3136579
MG,Nova Uniao,3136603
MG,Juatuba,3136652
MG,Juiz de Fora,3136702
MG,Juramento,3136801
MG,Juruaia,3136900
MG,Juvenilia,3136959
MG,Ladainha,3137007
MG,Lagamar,3137106
MG,Lagoa da Prata,3137205
MG,Lagoa dos Patos,3137304
MG,Lagoa Dourada,3137403
MG,Lagoa Formosa,3137502
MG,Lagoa Grande,3137536
MG,Lagoa Santa,3137601
MG,Lajinha,3137700
MG,Lambari,3137809
MG,Lamim,3137908
MG,Laranjal,3138005
MG,Lassance,3138104
MG,Lavras,3138203
MG,Leandro Ferreira,3138302
MG,Leme do Prado,3138351
MG,Leopoldina,3138401
MG,Liberdade,3138500
MG,Lima Duarte,3138609
MG,Limeira do Oeste,3138625
MG,Lontra,3138658
MG,Luisburgo,3138674
MG,Luislandia,3138682
MG,Luminarias,3138708
MG,Luz,3138807
MG,Machacalis,3138906
MG,Machado,3139003
MG,Madre de Deus de Minas,3139102
MG,Malacacheta,3139201
MG,Mamonas,3139250
MG,Manga,3139300
MG,Manhuacu,3139409
MG,Manhumirim,3139508
MG,Mantena,3139607
MG,Maravilhas,3139706
MG,Mar de Espanha,3139805
MG,Maria da Fe,3139904
MG,Mariana,3140001
MG,Marilac,3140100
MG,Mario Campos,3140159
MG,Maripa de Minas,3140209
MG,Marlieria,3140308
MG,Marmelopolis,3140407
MG,Martinho Campos,3140506
MG,Martins Soares,3140530
MG,Mata Verde,3140555
MG,Materlandia,3140605
MG,Mateus Leme,3140704
MG,Matias Barbosa,3140803
MG,Matias Cardoso,3140852
MG,Matipo,3140902
MG,Mato Verde,3141009
MG,Matozinhos,3141108
MG,Matutina,3141207
MG,Medeiros,3141306
MG,Medina,3141405
MG,Mendes Pimentel,3141504
MG,Merces,3141603
MG,Mesquita,3141702
MG,Minas Novas,3141801
MG,Minduri,3141900
MG,Mirabela,3142007
MG,Miradouro,3142106
MG,Mirai,3142205
MG,Miravania,3142254
MG,Moeda,3142304
MG,Moema,3142403
MG,Monjolos,3142502
MG,Monsenhor Paulo,3142601
MG,Montalvania,3142700
MG,Monte Alegre de Minas,3142809
MG,Monte Azul,3142908
MG,Monte Belo,3143005
MG,Monte Carmelo,3143104
MG,Monte Formoso,3143153
MG,Monte Santo de Minas,3143203
MG,Montes Claros,3143302
MG,Monte Siao,3143401
MG,Montezuma,3143450
MG,Morada Nova de Minas,3143500
MG,Morro da Garca,3143609
MG,Morro do Pilar,3143708
MG,Munhoz,3143807
MG,Muriae,3143906
MG,Mutum,3144003
MG,Muzambinho,3144102
MG,Nacip Raydan,3144201
MG,Nanuque,3144300
MG,Naque,3144359
MG,Natalandia,3144375
MG,Natercia,3144409
MG,Nazareno,3144508
MG,Nepomuceno,3144607
MG,Ninheira,3144656
MG,Nova Belem,3144672
MG,Nova Era,3144706
MG,Nova Lima,3144805
MG,Nova Modica,3144904
MG,Nova Ponte,3145000
MG,Nova Porteirinha,3145059
MG,Nova Resende,3145109
MG,Nova Serrana,3145208
MG,Novo Cruzeiro,3145307
MG,Novo Oriente de Minas,3145356
MG,Novorizonte,3145372
MG,Olaria,3145406
MG,Olhos-d Agua,3145455
MG,Olimpio Noronha,3145505
MG,Oliveira,3145604
MG,Oliveira Fortes,3145703
MG,Onca de Pitangui,3145802
MG,Oratorios,3145851
MG,Orizania,3145877
MG,Ouro Branco,3145901
MG,Ouro Fino,3146008
MG,Ouro Preto,3146107
MG,Ouro Verde de Minas,3146206
MG,Padre Carvalho,3146255
MG,Padre Paraiso,3146305
MG,Paineiras,3146404
MG,Pains,3146503
MG,Pai Pedro,3146552
MG,Paiva,3146602
MG,Palma,3146701
MG,Palmopolis,3146750
MG,Papagaios,3146909
MG,Paracatu,3147006
MG,Para de Minas,3147105
MG,Paraguacu,3147204
MG,Paraisopolis,3147303
MG,Paraopeba,3147402
MG,Passabem,3147501
MG,Passa Quatro,3147600
MG,Passa Tempo,3147709
MG,Passa-Vinte,3147808
MG,Passos,3147907
MG,Patis,3147956
MG,Patos de Minas,3148004
MG,Patrocinio,3148103
MG,Patrocinio do Muriae,3148202
MG,Paula Candido,3148301
MG,Paulistas,3148400
MG,Pavao,3148509
MG,Pecanha,3148608
MG,Pedra Azul,3148707
MG,Pedra Bonita,3148756
MG,Pedra do Anta,3148806
MG,Pedra do Indaia,3148905
MG,Pedra Dourada,3149002
MG,Pedralva,3149101
MG,Pedras de Maria da Cruz,3149150
MG,Pedrinopolis,3149200
MG,Pedro Leopoldo,3149309
MG,Pedro Teixeira,3149408
MG,Pequeri,3149507
MG,Pequi,3149606
MG,Perdigao,3149705
MG,Perdizes,3149804
MG,Perdoes,3149903
MG,Periquito,3149952
MG,Pescador,3150000
MG,Piau,3150109
MG,Piedade de Caratinga,3150158
MG,Piedade de Ponte Nova,3150208
MG,Piedade do Rio Grande,3150307
